gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
SCN1A,1,HEART,"","","","","",Orphanet_1942,0.385252258656855,"Myoclonic-astastic epilepsy: Myoclonic Astatic Epilepsy (MAE) is a rare epilepsy syndrome of childhood characterized by the occurrence of multiple different seizure types including myoclonic-astatic, generalized tonic-clonic and absence seizures, usually in previously healthy children.",ENSG00000144285
SCN1A,1,HEART,"","","","","",Orphanet_293181,0.38483839060969,Malignant migrating partial seizures of infancy: A very rare severe form of epilepsy with poor prognosis that usually begins within a few weeks of birth. The seizure activity can appear in multiple locations in the brain or migrate from one region to another during an episode. It results in severe developmental delay.,ENSG00000144285
ITPR1,1,KIDNEY,"","","","","",MONDO_0002013,0.384586212797003,lymphangioma: A benign lesion composed of dilated lymphatic channels. Painless swelling is the usual clinical manifestation.,ENSG00000150995
PLXND1,1,HIPPOC,"","","","","",HP_0001660,0.384036612332386,"Truncus arteriosus: A single arterial trunk arises from the cardiac mass. The pulmonary arteries, aorta and coronary arteries arise from this single trunk with no evidence of another outflow tract.",ENSG00000004399
CSF1,1,SPLEEN,"","","","","",EFO_0004808,0.38344111265636,"L lactate dehydrogenase measurement: Is a quantification of L lactate dehydrodgenase, typically measured in serum, used as a marker of tissue breakdown as LDH is abundant in red blood cells and can function as a marker for hemolysis",ENSG00000184371
ADRA1B,1,HEART,"","","","","",EFO_0004234,0.382925793881649,erectile dysfunction: Persistent or recurrent inability to achieve or to maintain an erection during sexual activity.,ENSG00000170214
PROCR,1,SPLEEN,"","","","","",EFO_0004633,0.38164466218314,"protein C measurement: Is a quantification of Protein C, also known as autoprothrombin IIA and blood coagulation factor XIV,] is a zymogenic (inactive) protein, the activated form of which plays an important role in regulating blood clotting, inflammation, cell death and maintaining the permeability of blood vessel walls in humans and other animals.",ENSG00000101000
ITGB6,1,LUNG,"","","","","",Orphanet_2850,0.381408822569775,"Alopecia-intellectual disability syndrome: Alopecia-intellectual deficit syndrome is an extremely rare syndrome described in less than 20 families to date and characterized by total or partial alopecia associated with intellectual deficit. The syndrome can be associated with other anomalies such as seizures, sensorineural hearing loss, delayed psychomotor development, and/or hypertonia.",ENSG00000115221
GALC,1,ADRNL,"","","","","",Orphanet_206448,0.38080861461966,Adult Krabbe disease: A Krabbe disease that occurs in an adult.,ENSG00000054983
COL4A3,1,HEART,"","","","","",Orphanet_88917,0.380655575480142,X-linked Alport syndrome: X-linked form of Alport syndrome.,ENSG00000169031
SLC3A1,1,ADRNL,"","","","","",Orphanet_163690,0.380589104208636,"Hypotonia - cystinuria syndrome: Hypotonia-Cystinuria syndrome (HCS) is a rare syndrome including neonatal and infantile hypotonia and failure to thrive, cystinuria type 1 and nephrolithiasis, growth retardation due to growth hormone deficiency, and minor facial dysmorphism.",ENSG00000138079
EWSR1,1,HEART,"","","","","",EFO_0008498,0.380533543694031,clear cell sarcoma: A rare malignant neoplasm with melanocytic differentiation characterized by the presence of polygonal or spindle shaped clear cells. This sarcoma usually affects the tendons and aponeuroses and is associated with a poor prognosis due to recurrences and metastases.,ENSG00000182944
SLC3A1,1,ADRNL,"","","","","",Orphanet_163693,0.379785340397001,"2p21 microdeletion syndrome: The 2p21 microdeletion syndrome consists of cystinuria, neonatal seizures, hypotonia, severe growthand developmental delay, facial dysmorphism, and lactic acidemia.",ENSG00000138079
EWSR1,1,HEART,"","","","","",EFO_1000895,0.379598285188393,"desmoplastic small round cell tumor: Desmoplastic small round cell tumor (DSRCT) is an aggressive soft tissue cancer that typically arises in serous lined surfaces of the abdominal or pelvic peritoneum, and spreads to the omentum, lymph nodes and hematogenously disseminates especially to the liver. Extraserous primary location has been reported in exceptional cases.",ENSG00000182944
BRCA2,1,ADRNL,"","","","","",MONDO_0012933,0.378778697267804,"breast-ovarian cancer, familial, susceptibility to, 2: Any hereditary breast ovarian cancer syndrome in which the cause of the disease is a mutation in the BRCA2 gene.",ENSG00000139618
ADRA1B,1,HEART,"","","","","",HP_0010783,0.378644827231552,"Erythema: Redness of the skin, caused by hyperemia of the capillaries in the lower layers of the skin.",ENSG00000170214
ADRA1B,1,HEART,"","","","","",MONDO_0024355,0.378644827231552,"respiratory tract infectious disorder: Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.",ENSG00000170214
CYP11A1,1,ADRNL,"","","","","",Orphanet_289548,0.378540318261532,Inherited isolated adrenal insufficiency due to CYP11A1 deficiency: NA,ENSG00000140459
GUCY1A1,1,COLON,"","","","","",Orphanet_422,0.378364767830557,"Idiopathic and/or familial pulmonary arterial hypertension: Idiopathic and/or familial pulmonary arterial hypertension (IFPAH) is a form or pulmonary arterial hypertension (PAH, see his term) characterized by elevated pulmonary arterial resistance leading to right heart failure; it is progressive and potentially fatal. About 75% of heritable pulmonary arterial hypertension (HPAH) have an identified mutation. HPAH has been linked to mutations in BMPR2 in 75% of cases; other genes implicated in HPAH include ACVR1, BMPR1, CAV1, ENG and SMAD9 and CBLN2. (However, the majority of patients carrying an HPAH mutation do not develop PAH). Idiopathic pulmonary arterial hypertension (IFPAH) refers to those cases of pulmonary arterial hypertension in which etiology remains unknown.",ENSG00000164116
IGSF1,1,HEART,"","","","","",Orphanet_226298,0.377877387280049,Central congenital hypothyroidism: Central or secondary congenital hypothyroidism is a type of permanent congenital hypothyroidism (see this term) characterized by permanent thyroid hormone deficiency that is present from birth and secondary to a disorder in the thyroid-stimulating hormone (TSH) - thyrotropin-releasing hormone (TRH) system.,ENSG00000147255
PSPH,1,ADRNL,"","","","","",Orphanet_2671,0.377810603370672,"Neu-Laxova syndrome: Neu-Laxova syndrome (NLS) is a rare, multiple malformation syndrome characterised by severe intrauterine growth retardation (IUGR), severe microcephaly with a sloping forehead, severe ichthyosis (collodion baby type), and facial dysmorphism.",ENSG00000146733
CDKN2B,1,COLON,"","","","","",EFO_0003912,0.377760445815886,ankle brachial index: An alternative to the ankle-brachial index.,ENSG00000147883
GUCY1A1,1,COLON,"","","","","",Orphanet_275766,0.377682892998664,Idiopathic pulmonary arterial hypertension: Idiopathic pulmonary arterial hypertension (IPAH) is a sporadic form of pulmonary arterial hypertension (PAH) characterized by elevated pulmonary arterial resistance leading to right heart failure. IPAH is progressive and potentially fatal and not associated with an underlying condition or family history of PAH.,ENSG00000164116
WNT4,1,LUNG,"","","","","",Orphanet_243,0.377383533316369,"46,XX gonadal dysgenesis: 46,XX gonadal dysgenesis (46,XX GD) is a primary ovarian defect leading to premature ovarian failure (POF; see this term) in otherwise normal 46,XX females as a result of failure of the gonads to develop or due to resistance to gonadotrophin stimulation.",ENSG00000162552
EWSR1,1,HEART,"","","","","",MONDO_0021038,0.374910410217639,"Ewing sarcoma/peripheral primitive neuroectodermal tumor: A spectrum of malignant tumors, affecting mostly males under age 20, characterized morphologically by the presence of small round cells. Ewing sarcoma and peripheral primitive neuroectodermal tumor represent the ends of a spectrum, with Ewing sarcoma lacking evidence of neural differentiation and the markers that characterize the peripheral primitive neuroectodermal tumor. Ewing sarcoma and peripheral primitive neuroectodermal tumor may share cytogenetic abnormalities, proto-oncogene expression, cell culture and immunohistochemical abnormalities. These tumors may occur in the soft tissues or the bones. Pain and the presence of a mass are the most common clinical symptoms.",ENSG00000182944
EWSR1,1,HEART,"","","","","",MONDO_0003681,0.374893135033302,myxoid chondrosarcoma: A chondrosarcoma characterized by the presence of myxoid changes.,ENSG00000182944
XDH,1,LUNG,"","","","","",EFO_1000653,0.374402358482983,sarcopenia: Progressive decline in muscle mass due to aging which results in decreased functional capacity of muscles.,ENSG00000158125
EWSR1,1,HEART,"","","","","",MONDO_0002380,0.374382831386042,"myoepithelial tumor: A benign or malignant tumor characterized by the presence of cells that show myoepithelial differentiation. Based on its morphologic features, it is classified as benign or malignant. A representative example of benign myoepithelioma is benign salivary gland myoepithelioma. Representative examples of malignant myoepithelioma or myoepithelial carcinoma are malignant breast myoepithelioma and salivary gland myoepithelial carcinoma.",ENSG00000182944
CYBC1,1,SPLEEN,"","","","","",Orphanet_379,0.374296564241753,"Chronic granulomatous disease: Chronic granulomatous disease (CGD) is a rare primary immunodeficiency, mainly affecting phagocytes, which is characterized by an increased susceptibility to severe and recurrent bacterial and fungal infections, along with the development of granulomas.",ENSG00000178927
BDNF,1,LUNG,"","","","","",Orphanet_893,0.374120080783095,"WAGR syndrome: WAGR syndrome (Wilms tumor - aniridia - genitourinary anomalies - intellectual disability mental retardation) is a rare genetic disorder characterized by an unusual complex of congenital developmental abnormalities with intellectual disability, and an increased risk of developing Wilms tumor.",ENSG00000176697
MAP3K6,1,SPLEEN,"","","","","",Orphanet_26106,0.373745601102077,Familial gastric cancer: An autosomal dominant inherited adenocarcinoma that arises from the gastric mucosa and is characterized by the presence of poorly cohesive malignant cells and absence of glandular formations.,ENSG00000142733
GLI1,1,LUNG,"","","","","",Orphanet_289,0.372855102155239,"Ellis Van Creveld syndrome: Ellis-van Creveld syndrome (EVC) is a skeletal and ectoderlam dysplasia characterized by a tetrad of short stature, postaxial polydactyly, ectodermal dysplasia, and congenital heart defects.",ENSG00000111087
ATP6V1B2,1,LUNG,"","","","","",Orphanet_79500,0.372834210627342,"DOORS syndrome: DOORS syndrome (also known as DOOR syndrome) is a multiple congenital anomalies-intellectual disability syndrome characterized by sensorineural hearing loss (deafness), onychodystrophy, osteodystrophy, mild to profound intellectual disability, and seizures. Isolated seizure disorders and isolated hearing loss have also been reported in individuals as a proposed spectrum of DOORS syndrome.",ENSG00000147416
MYB,1,HIPPOC,"","","","","",EFO_1000071,0.372641419298509,"Adenoid Cystic Breast Carcinoma: An adenoid cystic carcinoma primarily involving the breast. Three morphologic patterns are seen: cribriform, trabecular, and solid. The prognosis is excellent.",ENSG00000118513
MYPN,1,HEART,"","","","","",Orphanet_171881,0.372335223350297,"Cap myopathy: Cap myopathy is a very rare congenital myopathy presenting a weakness of proximal, distal, facial and respiratory muscles associated with craniofacial and thoracic deformities. Onset is at birth or in childhood, weakness progression is slow but may lead to a severe and even fatal prognosis.",ENSG00000138347
EWSR1,1,HEART,"","","","","",EFO_1000407,0.372024339962811,Olfactory Neuroblastoma: An olfactory neuroblastoma arising in the paranasal sinus.,ENSG00000182944
KRT14,1,COLON,"","","","","",EFO_1000690,0.371817092926243,"epidermolysis bullosa: a group of inherited connective tissue diseases that cause blisters in the skin and mucosal membranes, with an incidence of 20 per million newborns in the United States.It is a result of a defect in anchoring between the epidermis and dermis, resulting in friction and skin fragility. Its severity ranges from mild to lethal.",ENSG00000186847
LAMB2,1,HEART,"","","","","",Orphanet_98915,0.371662591157456,Synaptic congenital myasthenic syndromes: NA,ENSG00000172037
JAK3,1,SPLEEN,"","","","","",EFO_1000309,0.371399588221305,"Juvenile Myelomonocytic Leukemia: A myelodysplastic/myeloproliferative neoplasm of childhood that is characterized by proliferation principally of the granulocytic and monocytic lineages. Myelomonocytic proliferation is seen in the bone marrow and the blood. The leukemic cells may infiltrate any tissue, however liver, spleen, lymph nodes, skin, and respiratory tract are the most common sites of involvement. (WHO, 2001)",ENSG00000105639
KMT2A,1,SPLEEN,"","","","","",Orphanet_2834,0.371076139790821,"Wrinkly skin syndrome: Wrinkly skin syndrome (WSS) is characterized by wrinkling of the skin of the dorsum of the hands and feet, an increased number of palmar and plantar creases, wrinkled abdominal skin, multiple skeletal abnormalities (joint laxity and congenital hip dislocation), late closing of the anterior fontanel, microcephaly, pre- and postnatal growth retardation, developmental delay and facial dysmorphism (a broad nasal bridge, downslanting palpebral fissures and hypertelorism).",ENSG00000118058
PLA2G7,1,HEART,"","","","","",MONDO_0010940,0.370965779139769,inherited susceptibility to asthma: NA,ENSG00000146070
LTBP3,1,ADRNL,"","","","","",Orphanet_1293,0.370960646086232,"Brachyolmia: Brachyolmia is a rare clinically and genetically heterogeneous group of bone disorders characterized by short trunk, mild short stature, scoliosis and generalized platyspondyly without significant abnormalities in the long bones.",ENSG00000168056
AP4B1,1,SPLEEN,"","","","","",MONDO_0100176,0.370955872346442,"AP-4 deficiency syndrome: A genetic disorder associated with variation(s) in the AP4 genes: AP4B1, AP4E1, AP4M1, and AP4S1. The phenotypes observed in individuals with genetic variants in these genes are often complex and include intellectual disability, spastic paraplegia, microcephaly, brain abnormalities, and seizures.",ENSG00000134262
DIO1,1,KIDNEY,"","","","","",EFO_0005130,0.370757347534404,"thyroxine measurement: quantification of the thyroid hormone thyroxine (T4) in the blood, usually as an indicator of thyroid function",ENSG00000211452
LRP1,1,COLON,"","","","","",Orphanet_498,0.370688594248756,Keratosis pilaris atrophicans: An uncommon form of keratosis pilaris in which there are scar-like follicular depressions and loss of hair.,ENSG00000123384
NSUN2,1,COLON,"","","","","",Orphanet_235,0.370596199285085,"Dubowitz syndrome: Dubowitz syndrome (DS) is a rare multiple congenital syndrome characterized primarly by growth retardation, microcephaly, distinctive facial dysmorphism, cutaneous eczema, a mild to severe intellectual deficit and genital abnormalities.",ENSG00000037474
ELOVL5,1,ADRNL,"","","","","",EFO_0000714,0.370459691016667,"survival time: Time of survival is an information entity which is about the length of time a material entity has survived after some adverse event, such as infection from a disease.",ENSG00000012660
ELOVL5,1,ADRNL,"","","","","",EFO_0007675,0.370459691016667,"metastasis measurement: quantification of some aspect of cancer metastases, incl presence/abscence, size, location or origin",ENSG00000012660
C5AR1,1,LUNG,"","","","","",MONDO_0015492,0.3702266194304,"Anti-neutrophil cytoplasmic antibody-associated vasculitis: Group of systemic vasculitis with a strong association with anca. The disorders are characterized by necrotizing inflammation of small and medium size vessels, with little or no immune-complex deposits in vessel walls.",ENSG00000197405
DUOXA2,1,COLON,"","","","","",MONDO_0015792,0.370134224466729,"transient congenital hypothyroidism: A common, self-limiting thyroid disorder seen in preterm infants that is characterized by abnormally low serum levels of thyroxine and free thyroxine with normal serum levels of thyroid stimulating hormone.",ENSG00000140274
CFH,1,COLON,"","","","","",Orphanet_329903,0.370134224466729,"Immunoglobulin-mediated membranoproliferative glomerulonephritis: Glomerulonephritis characterized by mesangial proliferation, endocapillary proliferation, and glomerular capillary wall remodeling with immune complex deposits from classical complement pathway activation.",ENSG00000000971
AP1B1,1,COLON,"","","","","",Orphanet_171851,0.369949434539386,"MEDNIK syndrome: MEDNIK syndrome, previously known as Erythrokeratodermia Variabilis type 3 (EKV3), is characterized by intellectual deficit, enteropathy, sensorineural hearing loss, peripheral neuropathy, lamellar and erythrodermic ichthyosis, and keratodermia (MEDNIK stands for Mental retardation, Enteropathy, Deafness, peripheral Neuropathy, Ichtyosis, Keratodermia).",ENSG00000100280
BRCA2,1,ADRNL,"","","","","",EFO_1000300,0.369579854684702,"Ileal Neuroendocrine Tumor G1: A well differentiated, low grade neuroendocrine tumor (carcinoid tumor) that arises from the ileum. The mitotic count is less than 2 per 10 HPF and/or the Ki67 index is equal to or less than 2 percent.",ENSG00000139618
GALC,1,ADRNL,"","","","","",Orphanet_206443,0.369579854684702,Late-infantile/juvenile Krabbe disease: NA,ENSG00000054983
CXCR4,1,ADRNL,"","","","","",EFO_1000836,0.369579854684702,benign monoclonal gammopathy: Conditions characterized by the presence of M protein (Monoclonal protein) in serum or urine without clinical manifestations of plasma cell dyscrasia.,ENSG00000121966
SLC3A1,1,ADRNL,"","","","","",Orphanet_238523,0.369579854684702,"Atypical hypotonia - cystinuria syndrome: A form of hypotonia-cystinuria syndrome characterized by mild to moderate intellectual disability in addition to classic hypotonia-cystinuria syndrome phenotype (cystinuria type 1, generalised hypotonia, poor feeding, growth retardation, and minor facial dysmorphism).",ENSG00000138079
KCNT1,1,ADRNL,"","","","","",Orphanet_98259,0.369579854684702,Childhood-onset epilepsy syndrome: A epilepsy syndrome that occurs during childhood.,ENSG00000107147
TKFC,1,ADRNL,"","","","","",Orphanet_1369,0.369579854684702,"Congenital cataract - hypertrophic cardiomyopathy - mitochondrial myopathy: Congenital cataract - hypertrophic cardiomyopathy - mitochrondrial myopathy (CCM) is a mitochondrial disease characterized by cataracts, hypertrophic cardiomyopathy, muscle weakness and lactic acidosis after exercise.",ENSG00000149476
NADSYN1,1,ADRNL,"","","","","",MONDO_0020831,0.369579854684702,congenital vertebral-cardiac-renal anomalies syndrome: NA,ENSG00000172890
MAN2B1,1,ADRNL,"","","","","",Orphanet_309282,0.369579854684702,"Alpha-mannosidosis, infantile form: NA",ENSG00000104774
MAN2B1,1,ADRNL,"","","","","",Orphanet_309288,0.369579854684702,"Alpha-mannosidosis, adult form: NA",ENSG00000104774
PDE5A,1,ADRNL,"","","","","",HP_0025116,0.369579854684702,"Fetal distress: An intrauterine state characterized by suboptimal values in the fetal heart rate, oxygenation of fetal blood, or other parameters indicative of compromise of the fetus. Signs of fetal distress include repetitive variable decelerations, fetal tachycardia or bradycardia, late decelerations, or low biophysical profile.",ENSG00000138735
TPM4,1,ADRNL,"","","","","",EFO_1000333,0.369579854684702,"Lung Inflammatory Myofibroblastic Tumor: An intermediate fibroblastic neoplasm arising from the lung. It is characterized by the presence of spindle-shaped fibroblasts and myofibroblasts, and a chronic inflammatory infiltrate composed of eosinophils, lymphocytes and plasma cells.",ENSG00000167460
TPM4,1,ADRNL,"","","","","",Orphanet_140957,0.369579854684702,Autosomal dominant macrothrombocytopenia: This syndrome is characterized by congenital thrombocytopenia associated with the presence of large platelets.,ENSG00000167460
NAA10,1,ADRNL,"","","","","",MONDO_0100124,0.369579854684702,"NAA10-related syndrome: NAA10-related syndrome is an X-linked syndromic intellectual disability in which the cause of the disease is a mutation in the NAA10 gene. Patients with variants in the NAA10 gene demonstrate symptoms such as developmental delay, intellectual disability, autism spectrum disorder, hypotonia, facial dysmorphism, cardiac anomalies, and/or skeletal anomalies.",ENSG00000102030
SMC1A,1,COLON,"","","","","",Orphanet_220386,0.369579854684702,Semilobar holoprosencephaly: Semilobar holoprosencephaly is one of the classical forms of holoprosencephaly (HPE; see this term) in which the left and right frontal and parietal lobes are fused and the interhemispheric fissure is only present posteriorly.,ENSG00000072501
SMC1A,1,COLON,"","","","","",Orphanet_3095,0.369579854684702,Atypical Rett syndrome: Atypical Rett syndrome (atypical RTT) is a neurodevelopmental disorder that is diagnosed when a child presents with a Rett-like syndrome but does not fulfill all the diagnostic criteria for typical Rett syndrome (classic/typical RTT).,ENSG00000072501
FARSA,1,COLON,"","","","","",MONDO_0100220,0.369579854684702,Rajab interstitial lung disease with brain calcifications 2: NA,ENSG00000179115
KRT14,1,COLON,"","","","","",Orphanet_79397,0.369579854684702,Epidermolysis bullosa simplex with mottled pigmentation: A basal subtype of epidermolysis bullosa simplex (EBS) characterized by generalized blistering with mottled or reticulate brown pigmentation.,ENSG00000186847
SEC24C,1,COLON,"","","","","",Orphanet_567,0.369579854684702,"22q11.2 deletion syndrome: 22q11.2 deletion syndrome (DS) is a chromosomal anomaly which causes a congenital malformation disorder whose common features include cardiac defects, palatal anomalies, facial dysmorphism, developmental delay and immune deficiency.",ENSG00000176986
GALE,1,COLON,"","","","","",Orphanet_308473,0.369579854684702,Erythrocyte galactose epimerase deficiency: NA,ENSG00000117308
GALE,1,COLON,"","","","","",Orphanet_308487,0.369579854684702,Generalized galactose epimerase deficiency: NA,ENSG00000117308
SIGMAR1,1,COLON,"","","","","",EFO_0003925,0.369579854684702,cognition: Intellectual or mental process whereby an organism becomes aware of or obtains knowledge.,ENSG00000147955
DAGLA,1,COLON,"","","","","",Orphanet_101110,0.369579854684702,Spinocerebellar ataxia type 20: Spinocerebellar ataxia type 20 (SCA20) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by cerebellar dysarthria as the initial typical manifestation.,ENSG00000134780
TRIM28,1,COLON,"","","","","",MONDO_0003321,0.369579854684702,"hereditary Wilms tumor: Familial embryonal neoplasm derived from nephrogenic blastemal cells. Several lines of differentiation, including blastemal, stromal and epithelial, are usually expressed. Comprises approximately 1% of Wilms tumors. (AFIP fascicle version 2.0)",ENSG00000130726
VCP,1,COLON,"","","","","",Orphanet_329478,0.369579854684702,"Adult-onset distal myopathy due to VCP mutation: Adult-onset distal myopathy due to VCP mutation is a rare, genetic distal myopathy disorder characterized by middle age-onset of distal leg muscle weakness, atrophy in the anterior compartment resulting in foot drop, without proximal or scapular skeletal muscle weakness. Rapidly progressive dementia, Paget disease of bone and hand weakness have been reported. Muscle biopsy shows pronounced myopathic changes with rimmed vacuoles.",ENSG00000165280
GMPPB,1,COLON,"","","","","",Orphanet_353327,0.369579854684702,Congenital myasthenic syndromes with glycosylation defect: NA,ENSG00000173540
EIF4A3,1,COLON,"","","","","",HP_0004322,0.369579854684702,"Short stature: A height below that which is expected according to age and gender norms. Although there is no universally accepted definition of short stature, many refer to ""short stature"" as height more than 2 standard deviations below the mean for age and gender (or below the 3rd percentile for age and gender dependent norms).",ENSG00000141543
EIF4A3,1,COLON,"","","","","",HP_0010752,0.369579854684702,Cleft mandible: Midline deficiency of the mandible and some or all overlying tissues.,ENSG00000141543
EIF4A3,1,COLON,"","","","","",MONDO_0007342,0.369579854684702,"clubfoot: The most common congenital deformation of the foot, occurring in 1 of 1,000 live births. The most common form is talipes equinovarus, where the deformed foot is turned downward and inward sharply.",ENSG00000141543
EIF4A3,1,COLON,"","","","","",MONDO_0010920,0.369579854684702,"microtia: Microtia is a congenital malformation of the external ear, seen more frequently in males, that occurs sporadically or is inherited, that is characterized by unilateral (79-93% of cases, 60% of which involve the right ear) or bilateral small and abnormally shaped auricles and that is often associated with atresia or stenosis of the ear canal, attention deficit disorders and delayed language development. The variation in auricle size ranges from grade I, where the auricle is simply smaller than normal, to grade IV, also known as anotia, where there is a complete absence of the external ear and of the auditory canal.",ENSG00000141543
PGA5,1,COLON,"","","","","",EFO_0000337,0.369579854684702,chronic gastritis: A stomach disease that is an inflammation of the lining of the stomach.,ENSG00000256713
PGA5,1,COLON,"","","","","",EFO_0005628,0.369579854684702,proctitis: An inflammatory process affecting the anus. It is usually caused by sexually transmitted infectious agents and/or inflammatory bowel disease.,ENSG00000256713
CNR1,1,COLON,"","","","","",EFO_0009854,0.369579854684702,"treatment resistant depression: Unipolar depression that does not respond to commonly used treatments, typically defined as lack of response to at least two appropriate antidepressant treatments.",ENSG00000118432
CNR1,1,COLON,"","","","","",EFO_0009878,0.369579854684702,"drug interaction: Alteration of the disposition and/or effect of a drug, owing to the presence of another factor such as a second drug, or food.",ENSG00000118432
CNR1,1,COLON,"","","","","",EFO_1000634,0.369579854684702,hamartoma: A benign and excessive tumor-like growth of mature cells and normal tissues which grow in a disorganized pattern.,ENSG00000118432
CNR1,1,COLON,"","","","","",HP_0011147,0.369579854684702,"Typical absence seizure: A typical absence seizure is a type of generalised non-motor (absence) seizure characterised by its sudden onset, interruption of ongoing activities, a blank stare, possibly a brief upward deviation of the eyes. Usually the patient will be unresponsive when spoken to. Duration is a few seconds to half a minute with very rapid recovery. Although not always available, an EEG would usually show 3 Hz generalized epileptiform discharges during the event.",ENSG00000118432
NR2F2,1,COLON,"","","","","",MONDO_0030049,0.369579854684702,"46,xx sex reversal 5: NA",ENSG00000185551
KLHL24,1,COLON,"","","","","",Orphanet_158665,0.369579854684702,Basal epidermolysis bullosa simplex: A form of epidermolysis bullosa simplex in which blistering occurs within the basal keratinocytes.,ENSG00000114796
COL4A6,1,COLON,"","","","","",Orphanet_1018,0.369579854684702,"X-linked diffuse leiomyomatosis - Alport syndrome: The association of X-linked Alport syndrome with leiomyomatosis of the esophagus, tracheobronchial tree or female genitals has been reported in more than 30 families.",ENSG00000197565
GABRA6,1,CORTEX,"","","","","",EFO_0002623,0.369579854684702,septic peritonitis: Septic peritonitis is an inflammatory condition of the peritoneum that occurs secondary to microbial contamination. This clinically important condition has a wide variety of clinical courses as well as high morbidity and mortality due to secondary multiorgan dysfunction. This article reviews the etiology and pathophysiology of this condition and its diagnosis in small animals; a companion article addresses treatment and prognosis.,ENSG00000145863
GABRA6,1,CORTEX,"","","","","",HP_0000303,0.369579854684702,Mandibular prognathia: Abnormal prominence of the chin related to increased length of the mandible.,ENSG00000145863
GABRA6,1,CORTEX,"","","","","",HP_0002017,0.369579854684702,"Nausea and vomiting: Nausea is a commonly encountered symptom that has been defined as an unpleasant painless subjective feeling that one will imminently vomit. Vomiting has been defined as the forceful expulsion of the contents of the stomach, duodenum, or jejunum through the oral cavity. While nausea and vomiting are often thought to exist on a temporal continuum, this is not always the case. There are situations when severe nausea may be present without emesis and less frequently, when emesis may be present without preceding nausea.",ENSG00000145863
GABRA6,1,CORTEX,"","","","","",HP_0002045,0.369579854684702,Hypothermia: Reduced body temperature due to failed thermoregulation.,ENSG00000145863
GABRA6,1,CORTEX,"","","","","",HP_0025425,0.369579854684702,Laryngospasm: A spasm (involuntary contraction) of the vocal cords that can make it difficult to speak or breathe.,ENSG00000145863
GABRA6,1,CORTEX,"","","","","",MONDO_0024355,0.369579854684702,"respiratory tract infectious disorder: Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.",ENSG00000145863
KIF5A,1,HEART,"","","","","",Orphanet_324611,0.369579854684702,"Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation: Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation is a rare form of axonal peripheral sensorimotor neuropathy characterized by classical CMT2 signs and symptoms (progressive weakness and atrophy of distal limb muscles, mild sensory deficits of position, vibration and pain/temperature, pes cavus, and symmetrically absent or reduced muscle and sensory action potentials with relatively preserved nerve conduction velocities in neurophysiological studies) as well as pyramidal tract involvement (spasticity, hyperreflexia). Spasticity and pain may be the presenting symptoms.",ENSG00000155980
KCNK3,1,HEART,"","","","","",EFO_0005109,0.369579854684702,energy expenditure: energy expenditure is generally considered to be the sum of internal heat produced and external work through physical activity,ENSG00000171303
KCNK3,1,HEART,"","","","","",EFO_0009549,0.369579854684702,female reproductive system disease: A disease involving the female reproductive system.,ENSG00000171303
KCNK3,1,HEART,"","","","","",EFO_0009659,0.369579854684702,aneurysm: Bulging or ballooning in an area of an artery secondary to arterial wall weakening. [ NCI ],ENSG00000171303
KCNK3,1,HEART,"","","","","",EFO_1001311,0.369579854684702,End Stage Liver Disease: Final stage of a liver disease when the liver failure is irreversible and LIVER TRANSPLANTATION is needed.,ENSG00000171303
KCNK3,1,HEART,"","","","","",EFO_1001801,0.369579854684702,intracranial subdural hematoma: Accumulation of blood in the SUBDURAL SPACE over the CEREBRAL HEMISPHERE.,ENSG00000171303
KCNK3,1,HEART,"","","","","",HP_0000303,0.369579854684702,Mandibular prognathia: Abnormal prominence of the chin related to increased length of the mandible.,ENSG00000171303
KCNK3,1,HEART,"","","","","",HP_0025425,0.369579854684702,Laryngospasm: A spasm (involuntary contraction) of the vocal cords that can make it difficult to speak or breathe.,ENSG00000171303
VEGFA,1,HEART,"","","","","",MONDO_0002175,0.369579854684702,degeneration of macula and posterior pole: NA,ENSG00000112715
PLA2G7,1,HEART,"","","","","",MONDO_0007817,0.369579854684702,"IgE responsiveness, atopic: Immediate hypersensitivity reaction - type I reaction, involves immunoglobulin E (IgE)-mediated release of chemical mediators from mast cells and basophils. Th2 cells produce IL-4 and IL-13, which then act on B cells to promote the production of antigen-specific IgE. Reexposure to the antigen can then result in the antigen binding to and cross-linking the bound IgE antibodies on the mast cells and basophils. This causes the release of preformed mediators (histamine, tryptase, tryptase, chemotactic factors), newly synthesized mediators (leukotrienes, prostaglandin, thromboxane, platelet-activating factor, adenosine, bradykinin), and cytokines from these cells that results in structural and functional changes to the affected tissue.",ENSG00000146070
MTHFR,1,HEART,"","","","","",Orphanet_268357,0.369579854684702,Neural tube closure defect: A disease that has its basis in the disruption of neural tube closure.,ENSG00000177000
